"registro_id","tesis_id","tecnica_id","lugar","created_at","updated_at","error_id"
"2267","373","8","Técnicas e instrumentos",NULL,NULL,"2"
"2268","373","10","Técnicas e instrumentos",NULL,NULL,"2"
"2269","373","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2270","373","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2271","373","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2272","374","63","Variables",NULL,NULL,"2"
"2273","374","63","Técnicas e instrumentos",NULL,NULL,"2"
"2274","374","1","Técnicas e instrumentos",NULL,NULL,"2"
"2275","374","32","Técnicas e instrumentos",NULL,NULL,"2"
"2276","374","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2277","374","2","Anexos",NULL,NULL,"2"
"2278","375","63","Variables",NULL,NULL,"2"
"2279","375","2","Población y muestra",NULL,NULL,"2"
"2280","375","63","Técnicas e instrumentos",NULL,NULL,"2"
"2281","375","1","Técnicas e instrumentos",NULL,NULL,"2"
"2282","375","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2283","375","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2284","378","63","Técnicas e instrumentos",NULL,NULL,"2"
"2285","378","1","Técnicas e instrumentos",NULL,NULL,"2"
"2286","378","13","Técnicas e instrumentos",NULL,NULL,"2"
"2288","378","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2289","378","70","Análisis e interpretación de la información",NULL,NULL,"2"
"2290","379","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2291","379","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2292","380","63","Variables",NULL,NULL,"2"
"2293","380","19","Técnicas e instrumentos",NULL,NULL,"10"
"2294","380","15","Técnicas e instrumentos",NULL,NULL,"2"
"2295","380","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2296","380","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2297","380","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2298","381","37","Población y muestra",NULL,NULL,"53"
"2299","381","1","Técnicas e instrumentos",NULL,NULL,"2"
"2300","381","7","Técnicas e instrumentos",NULL,NULL,"23"
"2301","381","14","Técnicas e instrumentos",NULL,NULL,"2"
"2302","381","20","Técnicas e instrumentos",NULL,NULL,"23"
"2303","381","23","Técnicas e instrumentos",NULL,NULL,"2"
"2304","381","63","Técnicas e instrumentos",NULL,NULL,"2"
"2305","381","22","Técnicas e instrumentos",NULL,NULL,"2"
"2306","381","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2307","381","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2308","382","63","Variables",NULL,NULL,"2"
"2309","382","2","Población y muestra",NULL,NULL,"2"
"2310","382","1","Técnicas e instrumentos",NULL,NULL,"2"
"2311","382","63","Técnicas e instrumentos",NULL,NULL,"2"
"2312","382","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2313","382","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2314","383","2","Población y muestra",NULL,NULL,"2"
"2315","383","1","Técnicas e instrumentos",NULL,NULL,"2"
"2316","383","10","Técnicas e instrumentos",NULL,NULL,"2"
"2317","383","20","Técnicas e instrumentos",NULL,NULL,"11"
"2318","383","49","Técnicas e instrumentos",NULL,NULL,"23"
"2319","383","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2320","383","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2321","383","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2322","384","2","Población y muestra",NULL,NULL,"2"
"2323","384","63","Técnicas e instrumentos",NULL,NULL,"2"
"2324","384","34","Técnicas e instrumentos",NULL,NULL,"23"
"2325","384","1","Técnicas e instrumentos",NULL,NULL,"2"
"2326","384","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2327","384","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2328","384","2","Anexos",NULL,NULL,"2"
"2329","384","13","Anexos",NULL,NULL,"16"
"2330","385","2","Población y muestra",NULL,NULL,"2"
"2331","385","10","Técnicas e instrumentos",NULL,NULL,"2"
"2332","385","1","Técnicas e instrumentos",NULL,NULL,"2"
"2333","385","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2334","385","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2335","385","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2336","385","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2337","385","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2338","385","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2339","385","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2340","385","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2341","387","2","Población y muestra",NULL,NULL,"2"
"2342","387","1","Técnicas e instrumentos",NULL,NULL,"2"
"2343","387","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2344","387","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2345","387","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2346","387","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2347","387","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2348","388","1","Técnicas e instrumentos",NULL,NULL,"2"
"2349","388","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2350","388","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2351","388","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2352","388","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2353","389","63","Técnicas e instrumentos",NULL,NULL,"2"
"2354","389","1","Técnicas e instrumentos",NULL,NULL,"2"
"2355","389","124","Técnicas e instrumentos",NULL,NULL,"2"
"2356","389","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2357","389","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2358","389","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2359","389","24","Análisis e interpretación de la información",NULL,NULL,"2"
"2360","391","2","Población y muestra",NULL,NULL,"2"
"2361","391","1","Técnicas e instrumentos",NULL,NULL,"2"
"2362","391","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2363","391","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2364","391","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2365","391","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2366","391","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2367","392","1","Técnicas e instrumentos",NULL,NULL,"2"
"2368","392","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2369","392","40","Análisis e interpretación de la información",NULL,NULL,"2"
"2370","392","41","Análisis e interpretación de la información",NULL,NULL,"2"
"2371","392","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2372","392","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2373","394","14","Técnicas e instrumentos",NULL,NULL,"2"
"2374","394","63","Técnicas e instrumentos",NULL,NULL,"2"
"2375","394","23","Técnicas e instrumentos",NULL,NULL,"23"
"2376","394","1","Técnicas e instrumentos",NULL,NULL,"2"
"2377","394","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2378","394","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2379","394","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2380","394","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2381","395","1","Técnicas e instrumentos",NULL,NULL,"2"
"2382","395","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2384","395","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2385","396","1","Técnicas e instrumentos",NULL,NULL,"2"
"2386","396","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2387","396","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2388","397","63","Técnicas e instrumentos",NULL,NULL,"2"
"2389","397","1","Técnicas e instrumentos",NULL,NULL,"2"
"2390","397","22","Técnicas e instrumentos",NULL,NULL,"12"
"2391","397","21","Técnicas e instrumentos",NULL,NULL,"4"
"2392","397","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2393","397","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2394","397","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2395","398","2","Población y muestra",NULL,NULL,"2"
"2396","398","63","Técnicas e instrumentos",NULL,NULL,"2"
"2397","398","1","Técnicas e instrumentos",NULL,NULL,"2"
"2398","398","23","Técnicas e instrumentos",NULL,NULL,"2"
"2399","398","10","Técnicas e instrumentos",NULL,NULL,"2"
"2400","398","1","Técnicas e instrumentos",NULL,NULL,"2"
"2401","398","15","Técnicas e instrumentos",NULL,NULL,"2"
"2402","398","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2403","398","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2404","398","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2405","398","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2406","398","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2407","399","63","Variables",NULL,NULL,"2"
"2408","399","9","Técnicas e instrumentos",NULL,NULL,"2"
"2409","399","1","Técnicas e instrumentos",NULL,NULL,"2"
"2410","399","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2411","399","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2412","399","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2413","400","37","Población y muestra",NULL,NULL,"2"
"2414","400","16","Técnicas e instrumentos",NULL,NULL,"23"
"2415","400","1","Técnicas e instrumentos",NULL,NULL,"2"
"2416","400","32","Técnicas e instrumentos",NULL,NULL,"2"
"2417","400","63","Técnicas e instrumentos",NULL,NULL,"2"
"2418","400","14","Técnicas e instrumentos",NULL,NULL,"2"
"2419","400","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2420","400","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2421","401","125","Población y muestra",NULL,NULL,"2"
"2422","401","2","Población y muestra",NULL,NULL,"2"
"2423","401","9","Técnicas e instrumentos",NULL,NULL,"23"
"2424","401","1","Técnicas e instrumentos",NULL,NULL,"23"
"2425","401","63","Técnicas e instrumentos",NULL,NULL,"2"
"2426","401","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2427","401","73","Análisis e interpretación de la información",NULL,NULL,"49"
"2428","401","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2429","402","1","Técnicas e instrumentos",NULL,NULL,"2"
"2430","402","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2431","402","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2432","402","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2433","402","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2434","402","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2435","402","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2436","404","63","Variables",NULL,NULL,"2"
"2437","404","63","Técnicas e instrumentos",NULL,NULL,"2"
"2438","404","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2439","404","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2440","404","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2441","405","2","Población y muestra",NULL,NULL,"2"
"2442","405","63","Técnicas e instrumentos",NULL,NULL,"2"
"2443","405","77","Técnicas e instrumentos",NULL,NULL,"2"
"2444","405","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2445","405","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2446","405","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2447","406","1","Técnicas e instrumentos",NULL,NULL,"2"
"2448","406","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2449","406","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2450","406","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2451","406","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2452","406","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2453","406","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2454","406","31","Anexos",NULL,NULL,"16"
"2455","406","3","Anexos",NULL,NULL,"2"
"2456","406","4","Anexos",NULL,NULL,"2"
"2457","406","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2458","406","47","Anexos",NULL,NULL,"2"
"2459","407","63","Variables",NULL,NULL,"2"
"2460","407","16","Técnicas e instrumentos",NULL,NULL,"23"
"2461","407","1","Técnicas e instrumentos",NULL,NULL,"2"
"2462","407","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2463","407","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2464","407","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2465","407","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2466","407","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2467","408","105","Población y muestra",NULL,NULL,"2"
"2468","408","21","Técnicas e instrumentos",NULL,NULL,"12"
"2469","408","1","Técnicas e instrumentos",NULL,NULL,"2"
"2470","408","77","Técnicas e instrumentos",NULL,NULL,"23"
"2471","408","23","Técnicas e instrumentos",NULL,NULL,"2"
"2472","408","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2473","408","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2474","408","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2475","409","2","Población y muestra",NULL,NULL,"2"
"2476","409","3","Población y muestra",NULL,NULL,"2"
"2477","409","4","Población y muestra",NULL,NULL,"2"
"2478","409","46","Población y muestra",NULL,NULL,"2"
"2479","409","47","Población y muestra",NULL,NULL,"2"
"2480","409","20","Técnicas e instrumentos",NULL,NULL,"11"
"2481","409","21","Técnicas e instrumentos",NULL,NULL,"2"
"2482","409","1","Técnicas e instrumentos",NULL,NULL,"2"
"2483","409","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2484","409","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2485","409","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2486","409","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2487","409","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2488","409","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2490","409","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2491","409","12","Anexos",NULL,NULL,"2"
"2492","409","13","Anexos",NULL,NULL,"16"
"2493","410","126","Fundamentación teórica",NULL,NULL,"2"
"2494","410","127","Fundamentación teórica",NULL,NULL,"2"
"2495","410","1","Técnicas e instrumentos",NULL,NULL,"2"
"2496","410","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2497","410","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2498","410","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2499","410","23","Anexos",NULL,NULL,"2"
"2500","411","63","Variables",NULL,NULL,"2"
"2501","411","38","Fundamentación teórica",NULL,NULL,"2"
"2502","411","8","Técnicas e instrumentos",NULL,NULL,"23"
"2503","411","1","Técnicas e instrumentos",NULL,NULL,"2"
"2504","411","63","Técnicas e instrumentos",NULL,NULL,"2"
"2505","411","3","Técnicas e instrumentos",NULL,NULL,"2"
"2506","411","40","Técnicas e instrumentos",NULL,NULL,"2"
"2507","411","41","Técnicas e instrumentos",NULL,NULL,"2"
"2508","411","4","Técnicas e instrumentos",NULL,NULL,"2"
"2509","411","42","Técnicas e instrumentos",NULL,NULL,"2"
"2510","411","43","Técnicas e instrumentos",NULL,NULL,"2"
"2511","411","44","Técnicas e instrumentos",NULL,NULL,"2"
"2512","411","45","Técnicas e instrumentos",NULL,NULL,"2"
"2513","411","15","Técnicas e instrumentos",NULL,NULL,"2"
"2514","411","32","Técnicas e instrumentos",NULL,NULL,"2"
"2515","411","33","Técnicas e instrumentos",NULL,NULL,"2"
"2516","411","34","Técnicas e instrumentos",NULL,NULL,"2"
"2517","411","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2518","411","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2519","411","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2521","411","48","Anexos",NULL,NULL,"16"
"2523","411","13","Anexos",NULL,NULL,"16"
"2524","412","37","Población y muestra",NULL,NULL,"2"
"2525","412","2","Población y muestra",NULL,NULL,"2"
"2526","412","1","Técnicas e instrumentos",NULL,NULL,"2"
"2527","412","63","Técnicas e instrumentos",NULL,NULL,"2"
"2528","412","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2529","412","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2530","412","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2531","412","2","Anexos",NULL,NULL,"2"
"2532","412","63","Anexos",NULL,NULL,"2"
"2533","412","14","Anexos",NULL,NULL,"2"
"2534","412","3","Anexos",NULL,NULL,"2"
"2535","412","40","Anexos",NULL,NULL,"2"
"2536","412","41","Anexos",NULL,NULL,"2"
"2537","412","47","Anexos",NULL,NULL,"2"
"2538","412","46","Anexos",NULL,NULL,"2"
"2539","413","2","Población y muestra",NULL,NULL,"2"
"2540","413","1","Técnicas e instrumentos",NULL,NULL,"2"
"2541","413","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2542","413","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2543","414","1","Técnicas e instrumentos",NULL,NULL,"2"
"2544","414","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2545","414","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2546","414","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2547","414","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2548","415","23","Técnicas e instrumentos",NULL,NULL,"2"
"2549","415","1","Técnicas e instrumentos",NULL,NULL,"2"
"2550","415","63","Técnicas e instrumentos",NULL,NULL,"2"
"2551","415","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2552","415","50","Análisis e interpretación de la información",NULL,NULL,"43"
"2553","416","1","Técnicas e instrumentos",NULL,NULL,"2"
"2554","416","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2555","416","31","Análisis e interpretación de la información",NULL,NULL,"38"
"2556","416","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2557","416","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2558","417","63","Variables",NULL,NULL,"2"
"2559","417","15","Técnicas e instrumentos",NULL,NULL,"2"
"2560","417","1","Técnicas e instrumentos",NULL,NULL,"2"
"2561","417","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2562","417","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2563","417","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2564","418","2","Población y muestra",NULL,NULL,"2"
"2565","418","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2566","418","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2567","418","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2568","419","1","Técnicas e instrumentos",NULL,NULL,"2"
"2569","419","15","Técnicas e instrumentos",NULL,NULL,"2"
"2570","419","22","Técnicas e instrumentos",NULL,NULL,"2"
"2571","419","34","Técnicas e instrumentos",NULL,NULL,"2"
"2572","419","8","Técnicas e instrumentos",NULL,NULL,"2"
"2573","419","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2574","419","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2575","420","2","Población y muestra",NULL,NULL,"2"
"2576","420","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2577","421","1","Fundamentación teórica",NULL,NULL,"2"
"2578","421","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2579","421","23","Análisis e interpretación de la información",NULL,NULL,"2"
"2580","421","1","Análisis e interpretación de la información",NULL,NULL,"2"
"2581","421","5","Análisis e interpretación de la información",NULL,NULL,"2"
"2582","421","128","Análisis e interpretación de la información",NULL,NULL,"2"
"2583","422","19","Técnicas e instrumentos",NULL,NULL,"10"
"2584","422","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2585","422","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2586","422","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2587","423","2","Población y muestra",NULL,NULL,"2"
"2588","423","1","Técnicas e instrumentos",NULL,NULL,"2"
"2589","423","32","Técnicas e instrumentos",NULL,NULL,"2"
"2590","423","63","Técnicas e instrumentos",NULL,NULL,"2"
"2591","423","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2592","423","24","Análisis e interpretación de la información",NULL,NULL,"2"
"2593","425","63","Técnicas e instrumentos",NULL,NULL,"2"
"2594","425","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2595","425","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2596","425","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2597","425","8","Anexos",NULL,NULL,"2"
"2598","425","19","Anexos",NULL,NULL,"59"
"2599","425","3","Anexos",NULL,NULL,"2"
"2600","425","31","Anexos",NULL,NULL,"60"
"2601","427","63","Variables",NULL,NULL,"2"
"2602","427","63","Técnicas e instrumentos",NULL,NULL,"2"
"2603","427","1","Técnicas e instrumentos",NULL,NULL,"2"
"2604","427","20","Técnicas e instrumentos",NULL,NULL,"11"
"2605","427","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2606","427","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2607","427","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2608","427","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2609","427","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2610","427","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2611","428","2","Población y muestra",NULL,NULL,"2"
"2612","428","63","Técnicas e instrumentos",NULL,NULL,"2"
"2613","428","1","Técnicas e instrumentos",NULL,NULL,"2"
"2614","428","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2615","428","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2617","429","2","Población y muestra",NULL,NULL,"2"
"2618","429","63","Técnicas e instrumentos",NULL,NULL,"2"
"2619","429","1","Técnicas e instrumentos",NULL,NULL,"2"
"2620","429","32","Técnicas e instrumentos",NULL,NULL,"2"
"2621","429","15","Técnicas e instrumentos",NULL,NULL,"2"
"2622","429","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2623","429","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2624","429","129","Análisis e interpretación de la información",NULL,NULL,"61"
"2625","430","2","Población y muestra",NULL,NULL,"2"
"2626","430","63","Técnicas e instrumentos",NULL,NULL,"2"
"2627","430","1","Técnicas e instrumentos",NULL,NULL,"2"
"2628","430","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2629","430","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2630","430","22","Anexos",NULL,NULL,"2"
"2631","430","21","Anexos",NULL,NULL,"2"
"2632","430","33","Anexos",NULL,NULL,"2"
"2633","430","130","Anexos",NULL,NULL,"2"
"2634","430","1","Anexos",NULL,NULL,"2"
"2635","430","8","Anexos",NULL,NULL,"2"
"2636","431","1","Técnicas e instrumentos",NULL,NULL,"2"
"2637","431","63","Técnicas e instrumentos",NULL,NULL,"2"
"2638","431","9","Técnicas e instrumentos",NULL,NULL,"2"
"2639","431","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2640","431","13","Análisis e interpretación de la información",NULL,NULL,"2"
"2641","431","50","Análisis e interpretación de la información",NULL,NULL,"43"
"2642","431","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2643","431","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2644","431","22","Anexos",NULL,NULL,"2"
"2645","431","21","Anexos",NULL,NULL,"2"
"2646","432","63","Variables",NULL,NULL,"2"
"2647","432","2","Población y muestra",NULL,NULL,"2"
"2648","432","1","Técnicas e instrumentos",NULL,NULL,"2"
"2649","432","14","Técnicas e instrumentos",NULL,NULL,"2"
"2650","432","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2652","432","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2653","433","2","Población y muestra",NULL,NULL,"2"
"2654","433","22","Técnicas e instrumentos",NULL,NULL,"2"
"2655","433","21","Técnicas e instrumentos",NULL,NULL,"2"
"2656","433","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2657","433","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2658","433","11","Análisis e interpretación de la información",NULL,NULL,"49"
"2659","434","63","Técnicas e instrumentos",NULL,NULL,"2"
"2660","434","77","Técnicas e instrumentos",NULL,NULL,"2"
"2661","434","23","Técnicas e instrumentos",NULL,NULL,"2"
"2662","434","9","Técnicas e instrumentos",NULL,NULL,"2"
"2663","434","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2664","435","1","Técnicas e instrumentos",NULL,NULL,"2"
"2665","435","63","Técnicas e instrumentos",NULL,NULL,"2"
"2666","435","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2667","435","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2668","435","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2669","435","5","Análisis e interpretación de la información",NULL,NULL,"2"
"2670","436","63","Técnicas e instrumentos",NULL,NULL,"2"
"2671","436","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2672","436","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2673","437","21","Técnicas e instrumentos",NULL,NULL,"2"
"2674","437","77","Técnicas e instrumentos",NULL,NULL,"2"
"2675","437","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2677","437","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2678","438","67","Fundamentación teórica",NULL,NULL,"2"
"2679","438","1","Técnicas e instrumentos",NULL,NULL,"2"
"2680","438","9","Técnicas e instrumentos",NULL,NULL,"2"
"2681","438","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2682","438","24","Análisis e interpretación de la información",NULL,NULL,"2"
"2683","439","2","Población y muestra",NULL,NULL,"2"
"2684","439","23","Técnicas e instrumentos",NULL,NULL,"2"
"2685","439","1","Técnicas e instrumentos",NULL,NULL,"2"
"2686","439","15","Técnicas e instrumentos",NULL,NULL,"2"
"2687","439","22","Técnicas e instrumentos",NULL,NULL,"2"
"2688","439","20","Técnicas e instrumentos",NULL,NULL,"13"
"2689","439","34","Técnicas e instrumentos",NULL,NULL,"2"
"2690","439","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2691","439","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2692","439","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2693","439","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2694","439","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2695","439","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2696","439","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2697","440","2","Población y muestra",NULL,NULL,"2"
"2698","440","63","Técnicas e instrumentos",NULL,NULL,"2"
"2699","440","1","Técnicas e instrumentos",NULL,NULL,"2"
"2700","440","32","Técnicas e instrumentos",NULL,NULL,"2"
"2701","440","15","Técnicas e instrumentos",NULL,NULL,"2"
"2702","440","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2703","440","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2704","440","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2705","440","5","Análisis e interpretación de la información",NULL,NULL,"2"
"2706","441","63","Variables",NULL,NULL,"2"
"2707","441","131","Fundamentación teórica",NULL,NULL,"2"
"2708","441","63","Fundamentación teórica",NULL,NULL,"2"
"2709","441","1","Técnicas e instrumentos",NULL,NULL,"2"
"2710","441","63","Técnicas e instrumentos",NULL,NULL,"2"
"2711","441","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2712","441","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2713","441","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2714","441","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2715","441","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2716","441","50","Anexos",NULL,NULL,"16"
"2717","442","63","Técnicas e instrumentos",NULL,NULL,"2"
"2718","442","1","Técnicas e instrumentos",NULL,NULL,"2"
"2719","442","2","Análisis e interpretación de la información",NULL,NULL,"2"
